	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
150561	-0.9031	-1.6632	-0.1378	-0.9501	0.8167	-1.8376	-0.521	0.8234	1.6108	-0.1471	1.6697	0.2684	0.7817	-0.483	0.5467	0.1092
150635	-0.7822	-1.7651	-0.0645	-1.0021	0.7722	-1.8488	-0.5218	0.7636	1.7146	-0.1832	1.3888	0.3069	0.9981	-0.4774	0.4436	0.242
150913	-0.7686	-1.7052	-0.0342	-1.0785	0.7339	-1.909	-0.5397	0.7791	1.6153	-0.1126	1.4409	0.275	0.9902	-0.4902	0.5207	0.2667
150921	-0.8355	-1.6977	-0.1159	-0.9939	0.7651	-1.8561	-0.5278	0.781	1.6483	-0.1477	1.5541	0.2919	0.9182	-0.478	0.5032	0.1749
160086	-0.9815	-1.6166	-0.2021	-0.9436	0.8084	-1.8395	-0.4891	0.7971	1.6366	-0.1286	1.6666	0.3003	0.8392	-0.4395	0.4868	0.0889
160626	-0.8348	-1.721	-0.1116	-0.9906	0.7819	-1.8465	-0.5149	0.7907	1.6681	-0.1695	1.5103	0.2993	0.9239	-0.4773	0.4792	0.197
160642	-0.8752	-1.7088	-0.092	-0.9719	0.8162	-1.8564	-0.5139	0.8177	1.6379	-0.14	1.5641	0.2643	0.8355	-0.4735	0.5038	0.1757
160662	-0.9597	-1.6068	-0.1724	-0.9417	0.8072	-1.8403	-0.5106	0.8413	1.6165	-0.1716	1.7137	0.3021	0.7684	-0.4496	0.4898	0.0972
160725	-0.8726	-1.7211	-0.129	-0.9602	0.8127	-1.833	-0.499	0.8331	1.679	-0.1807	1.5485	0.2955	0.826	-0.4641	0.4566	0.1917
160730	-0.776	-1.7725	-0.0552	-0.9969	0.7822	-1.8421	-0.5283	0.7666	1.7145	-0.1882	1.4035	0.3045	0.9711	-0.4818	0.4554	0.228
160767	-0.8844	-1.673	-0.1573	-0.9948	0.7679	-1.8692	-0.4923	0.7938	1.6018	-0.1027	1.6057	0.2723	0.8908	-0.4763	0.5293	0.1714
160772	-0.8054	-1.75	-0.0739	-0.9941	0.7812	-1.8473	-0.5215	0.7739	1.6977	-0.1791	1.4435	0.3046	0.9574	-0.4756	0.459	0.2142
160774	-0.9062	-1.7042	-0.1334	-0.9497	0.8401	-1.8333	-0.498	0.8276	1.6313	-0.1454	1.6023	0.2604	0.8018	-0.4736	0.5199	0.1437
160777	-0.9169	-1.6497	-0.1309	-1.0347	0.7646	-1.8866	-0.4863	0.7596	1.6027	-0.0788	1.5609	0.2897	0.9551	-0.4398	0.5197	0.1545
160792	-0.9292	-1.5756	-0.2397	-0.9358	0.7563	-1.8422	-0.5288	0.8534	1.6241	-0.1575	1.7582	0.3062	0.7552	-0.4682	0.4714	0.1361
160939	-0.7939	-1.7477	-0.0672	-1.0134	0.7707	-1.8602	-0.5215	0.7626	1.6824	-0.1575	1.4318	0.2957	0.98	-0.4786	0.4798	0.2214
161152	-0.9309	-1.6081	-0.1655	-0.9565	0.7858	-1.8454	-0.5294	0.8195	1.6354	-0.1878	1.6626	0.3153	0.8472	-0.454	0.4893	0.1067
161264	-0.8285	-1.7295	-0.0808	-0.9856	0.7941	-1.8453	-0.5258	0.7943	1.6729	-0.1827	1.5021	0.2976	0.91	-0.4768	0.4777	0.1906
161286	-0.9305	-1.6846	-0.0872	-1.0221	0.844	-1.8891	-0.4821	0.8004	1.5951	-0.0361	1.5314	0.2231	0.8325	-0.4571	0.5793	0.1648
161385	-0.849	-1.7046	-0.1217	-0.9489	0.8008	-1.8286	-0.5338	0.8161	1.6817	-0.1934	1.5751	0.2991	0.8376	-0.4867	0.4718	0.1691
161424	-0.9054	-1.7166	-0.1166	-0.9352	0.8536	-1.8227	-0.5059	0.8254	1.667	-0.1779	1.5642	0.2718	0.8149	-0.4637	0.4903	0.1404
170012	-0.9094	-1.6754	-0.1113	-0.9593	0.8235	-1.8455	-0.5226	0.8122	1.6159	-0.1389	1.6312	0.2622	0.8142	-0.4625	0.5392	0.1102
170050	-0.851	-1.7168	-0.1071	-0.9863	0.8125	-1.8454	-0.514	0.8185	1.6362	-0.1451	1.5611	0.2703	0.8317	-0.4917	0.5298	0.1809
170077	-0.9099	-1.6623	-0.0937	-1.0231	0.7897	-1.8782	-0.5017	0.7577	1.6033	-0.0786	1.5978	0.2873	0.8786	-0.4428	0.5508	0.1081
170172	-0.7664	-1.7819	-0.0555	-1.0143	0.7663	-1.8523	-0.5123	0.754	1.7228	-0.1753	1.3457	0.3087	1.0225	-0.4754	0.4349	0.2632
170319	-0.8703	-1.6809	-0.0647	-0.9822	0.7975	-1.8549	-0.546	0.805	1.6336	-0.1725	1.5953	0.2923	0.8534	-0.4565	0.505	0.1301
170393	-0.8403	-1.7434	-0.0977	-0.97	0.8067	-1.8402	-0.5102	0.7884	1.6686	-0.1643	1.5039	0.2777	0.9072	-0.4804	0.4952	0.183
170412	-0.8156	-1.7102	-0.12	-1.0011	0.7575	-1.8603	-0.5194	0.7847	1.668	-0.1589	1.491	0.2958	0.9597	-0.4917	0.4763	0.2287
170483	-0.7783	-1.7808	-0.0446	-1.0118	0.7788	-1.8514	-0.5186	0.7536	1.7135	-0.1704	1.3615	0.2996	1.0096	-0.4671	0.4496	0.2414
170718	-0.8576	-1.7256	-0.0622	-1.03	0.7879	-1.8785	-0.4989	0.7668	1.6583	-0.121	1.4241	0.2868	0.9915	-0.4451	0.4614	0.2254
170739	-0.7993	-1.7158	-0.0555	-1.0052	0.769	-1.8612	-0.5493	0.7966	1.6668	-0.1817	1.5094	0.3013	0.9074	-0.4801	0.4799	0.2022
170857	-0.8704	-1.7507	-0.1302	-0.9588	0.8117	-1.8263	-0.4836	0.753	1.6567	-0.1382	1.5285	0.2803	0.9364	-0.4652	0.5064	0.1342
171209	-0.8156	-1.7269	-0.0893	-0.979	0.7923	-1.8359	-0.5396	0.7896	1.6742	-0.1679	1.5519	0.2982	0.8565	-0.4873	0.5007	0.1628
