	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
150558	0.1771	1.6203	0.6736	1.7337	-1.2321	-0.5755	0.7454	-0.9499	0.0098	-1.292	1.2776	0.6646	-0.091	-1.5016	-0.5464	-0.6808
150561	0.2643	1.4334	0.6191	1.738	-1.1494	-0.6469	0.4289	-0.8123	-0.0635	-1.2644	1.4198	0.8344	0.1916	-1.567	-0.7054	-0.6816
150635	0.2911	0.7714	0.024	1.5253	-0.3292	-1.0021	-0.4191	-0.2741	-0.3283	-1.3708	1.3034	1.3296	1.4599	-0.8903	-1.2879	-0.7479
150913	0.2789	0.8034	0.2217	1.5122	-0.5021	-0.935	-0.2048	-0.5734	-0.3773	-1.3981	1.3282	1.1963	1.5052	-1.1541	-1.0654	-0.5867
150921	0.4988	0.6685	-0.2599	0.5918	0.7599	-1.1411	-0.4843	-0.51	-0.4785	-1.5586	0.6792	1.4952	2.1016	-0.0181	-1.3527	-0.9464
151092	0.225	1.3408	0.6049	1.6447	-1.1077	-0.5849	0.3676	-1.077	0.1451	-1.3455	1.519	0.6473	0.4581	-1.6308	-0.6538	-0.5188
160086	0.1044	1.53	0.8883	1.4708	-1.229	-0.6197	0.4939	-1.1014	0.2022	-1.147	1.4279	0.7379	0.0838	-1.6536	-0.4994	-0.6547
160626	-0.1391	0.9204	0.7829	-0.0911	0.1318	-0.8504	-0.5043	-0.8159	-0.087	-1.8861	1.7148	1.3744	1.581	-1.0834	-0.0931	-0.9089
160642	0.1249	1.6061	0.7644	1.6301	-1.2127	-0.5904	0.7465	-1.1257	0.086	-1.2397	1.2773	0.5775	0.0775	-1.5724	-0.4579	-0.6618
160662	0.5434	0.7315	-0.2163	0.7288	0.6257	-1.1266	-0.3413	-0.7244	-0.3689	-1.5532	0.6006	1.4124	2.1444	-0.2276	-1.4326	-0.7557
160725	0.4038	0.8038	0.0576	-0.0483	0.7712	-1.1108	-0.3105	-1.2451	0.0945	-1.604	0.6382	1.4403	2.1941	-0.1607	-1.1637	-0.728
160730	0.0961	1.4828	0.7924	1.6217	-1.259	-0.5923	0.5283	-1.1617	0.3393	-1.1855	1.3728	0.6	0.1796	-1.6068	-0.6618	-0.5147
160767	0.1402	1.6574	0.6746	1.7793	-1.2418	-0.5983	0.9348	-1.0061	-0.0267	-1.2547	1.0873	0.5946	0.0092	-1.4418	-0.6203	-0.6581
160772	0.2249	1.5067	0.549	1.7354	-1.0892	-0.5577	0.5886	-1.0598	0.0765	-1.4062	1.4882	0.4661	0.1599	-1.5777	-0.4295	-0.6456
160774	0.0803	1.5747	0.7422	1.493	-1.2498	-0.6012	0.4629	-1.1204	0.3378	-1.1292	1.4571	0.7076	0.0722	-1.5647	-0.539	-0.6878
160777	0.4069	0.9265	-0.0248	1.5645	-0.3773	-0.9366	0.0281	-1.1154	-0.1825	-1.3401	0.9213	1.0318	1.7535	-1.1239	-1.167	-0.3278
160792	0.1394	1.3634	0.8126	1.4355	-1.1627	-0.6034	0.1253	-0.797	0.0711	-1.2404	1.7031	0.9576	0.1769	-1.6459	-0.5967	-0.6934
160939	0.1069	1.3978	0.7887	1.5835	-1.1288	-0.6323	0.4334	-1.1172	0.0771	-1.2449	1.4311	0.607	0.5001	-1.628	-0.5121	-0.6291
161152	0.3093	0.553	-0.0909	0.3576	0.7502	-1.056	-0.44	-0.7843	-0.2093	-1.7043	0.7498	1.1813	2.4436	-0.0333	-1.1207	-0.8703
161264	0.1083	1.4695	0.9404	1.4197	-1.1721	-0.6828	0.4702	-1.1768	0.2938	-1.1517	1.3644	0.6732	0.3136	-1.6917	-0.5648	-0.5825
161286	-0.0662	1.3195	1.021	0.8827	-0.9241	-0.639	0.0211	-1.3133	0.3467	-1.2727	1.8687	0.8046	0.5426	-1.7093	-0.158	-0.6858
161385	0.4114	0.6222	-0.3957	0.2292	0.9753	-1.0954	-0.5142	-0.4788	-0.4654	-1.6172	0.7564	1.4363	2.1533	0.2513	-1.0945	-1.1278
161424	0.1296	1.5382	0.9066	1.4038	-1.2091	-0.6822	0.3823	-1.1281	0.2887	-1.0532	1.4189	0.7835	0.1948	-1.6849	-0.6579	-0.5944
170012	0.3275	0.8844	-0.1014	0.6472	0.4481	-1.1227	-0.3681	-0.4411	-0.6525	-1.4683	1.1138	1.3717	2.0	-0.5084	-1.0364	-1.0395
170050	0.2352	1.3357	0.6062	1.4725	-1.0823	-0.7024	0.1432	-0.9616	0.1954	-1.1033	1.4843	1.0297	0.4847	-1.6647	-0.8132	-0.6162
170077	0.1792	1.5276	0.7502	1.5317	-1.2069	-0.6312	0.5031	-1.1323	0.2746	-1.1322	1.3596	0.7517	0.141	-1.6497	-0.6482	-0.5841
170172	0.3435	0.6882	0.0024	0.3896	0.547	-1.0225	-0.6	-0.7136	-0.181	-1.6588	1.0311	1.5052	2.1291	-0.3524	-1.2478	-0.8134
170319	0.1267	1.6342	0.6716	1.6907	-1.2162	-0.5662	0.7764	-1.0481	0.0726	-1.286	1.3039	0.5521	-0.0003	-1.5164	-0.4601	-0.7043
170393	0.3088	0.5816	-0.031	0.5194	0.6354	-1.0796	-0.6127	-0.3638	-0.459	-1.725	1.0327	1.4686	2.1214	-0.2731	-1.1157	-0.9598
170412	0.2017	1.2822	0.654	1.7416	-1.1654	-0.6825	0.3045	-0.9521	0.135	-1.169	1.3798	0.8737	0.386	-1.5708	-0.7596	-0.622
170483	0.2871	0.7891	-0.2361	1.3339	0.1268	-1.0643	-0.0542	-0.6236	-0.7058	-1.414	0.9576	1.1241	1.91	-0.6295	-0.9225	-0.8322
170509	0.2393	1.3784	0.6083	1.8181	-1.1548	-0.6026	0.4886	-0.8493	-0.0577	-1.3454	1.3981	0.7684	0.1963	-1.5332	-0.6685	-0.6482
170718	0.4999	0.5301	-0.4697	0.5551	0.9119	-1.117	-0.4	-0.5844	-0.4532	-1.6272	0.5562	1.2401	2.2988	0.2589	-1.1819	-0.9796
170739	0.1352	1.7801	0.0679	1.904	-1.0621	-0.5572	1.0668	-0.6562	-0.4301	-1.3716	1.0091	0.8558	-0.1628	-1.0734	-0.5099	-0.9544
170857	0.2559	0.4974	-0.0522	0.545	0.6866	-1.0938	-0.6175	-0.352	-0.3821	-1.7339	0.956	1.3654	2.1911	-0.1178	-1.1339	-0.969
171209	0.0641	0.5911	0.2034	0.2959	0.3971	-0.9199	-0.8352	-0.16	-0.2303	-1.8787	1.4402	1.7693	1.7059	-0.4674	-1.0058	-0.9112
171236	0.1312	1.6005	0.7333	1.5118	-1.1796	-0.6061	0.684	-1.2794	0.191	-1.1374	1.1949	0.6411	0.3162	-1.6133	-0.5723	-0.5855
171322	0.1103	0.6666	0.1649	1.3215	-0.2014	-0.9241	-0.4707	-0.1483	-0.4817	-1.5925	1.3875	1.3869	1.566	-0.8566	-1.1159	-0.7558
171345	0.1171	0.6315	0.1842	1.1133	-0.0095	-1.033	-0.567	-0.1617	-0.4261	-1.5282	1.2648	1.5366	1.6584	-0.6819	-1.2355	-0.8058
171405	0.1534	1.6312	0.6799	1.7136	-1.2016	-0.5871	0.8849	-1.1365	0.0611	-1.3092	1.1942	0.4833	0.0732	-1.4988	-0.4745	-0.6408
171418	0.2231	1.0734	0.592	1.3702	-0.7652	-0.8247	-0.0125	-0.8666	-0.2802	-1.3945	1.6571	1.069	0.9177	-1.5587	-0.5208	-0.6338
171477	0.3385	0.6066	-0.1205	0.364	0.7589	-1.0845	-0.6686	-0.348	-0.3623	-1.6901	0.9521	1.594	2.0252	-0.0858	-1.221	-1.0083
171574	0.078	1.4164	0.9075	1.57	-1.2193	-0.672	0.4906	-1.1124	0.246	-1.1593	1.3939	0.7075	0.1432	-1.6061	-0.4711	-0.6817
171608	0.3524	0.8571	0.0773	0.9344	0.067	-1.0073	-0.347	-0.997	-0.1622	-1.4574	1.1624	1.2083	2.041	-0.9882	-1.1423	-0.5554
180099	0.2608	0.6641	0.1414	0.3777	0.4774	-1.0024	-0.6008	-0.8245	-0.1357	-1.6847	1.1795	1.3187	2.2423	-0.5938	-0.9778	-0.7993
180299	0.2234	1.2194	0.6001	1.7502	-1.1105	-0.7002	0.1338	-0.6446	-0.0094	-1.2278	1.3429	0.9763	0.6256	-1.5447	-0.9737	-0.6181
180325	0.4339	0.5291	-0.3788	0.5478	0.9013	-1.1264	-0.5024	-0.3783	-0.5313	-1.6538	0.6752	1.3312	2.2077	0.2021	-1.1437	-1.0708
180494	0.1291	1.5073	0.8219	1.6426	-1.2214	-0.6727	0.5731	-1.0261	0.089	-1.1555	1.2662	0.7082	0.2363	-1.5686	-0.6084	-0.6879
180562	0.1309	1.6323	0.6446	1.7548	-1.2022	-0.5703	0.8548	-1.074	0.0191	-1.3074	1.2225	0.5005	0.0719	-1.4932	-0.4664	-0.6895
180594	0.1245	1.4856	0.9511	1.3609	-1.1848	-0.6369	0.3857	-1.1694	0.2021	-1.1345	1.478	0.8108	0.179	-1.7423	-0.4949	-0.5792
180643	0.3734	0.4671	-0.1818	1.1903	0.3998	-1.1079	-0.498	-0.3787	-0.5458	-1.6323	0.8902	1.3888	2.0212	-0.3223	-1.203	-0.8157
180701	0.2689	1.2906	0.4779	1.5483	-1.0139	-0.6827	0.069	-0.7242	-0.1534	-1.2455	1.6997	1.0777	0.4147	-1.5534	-0.6561	-0.7673
180767	0.1732	1.5467	0.6149	1.8274	-1.216	-0.5699	0.7255	-0.8713	-0.0625	-1.3195	1.2803	0.6998	-0.0436	-1.4571	-0.5846	-0.7093
